"Nom commune principale";"Code Insee commune";"Région";"Département";"Code Postal";"Type";"Nom d'evenement";"Latitude";"Longitude";"PTOT";"Petite commune"
Bogny-sur-Meuse;"08081";Grand Est;Ardennes;8120;Bibliothèque;Médiathèque Vallées et Plateau d'Ardenne - Bogny-sur-Meuse;"49.8552944737572";"4.76575816996513";5077;oui
Bogny-sur-Meuse;"08081";Grand Est;Ardennes;8120;Monument;Eglise de Braux;"49.847323";"4.74543";5077;oui
Bogny-sur-Meuse;"08081";Grand Est;Ardennes;8120;Monument;"Maison Dite ""château Marcadet""";"49.847323";"4.74543";5077;oui
Bohain-en-Vermandois;"02095";Hauts-de-France;Aisne;2110;Bibliothèque;Bibliothèque Municipale De Bohain;"49.9851961166643";"3.45684490368231";5794;oui
Bohain-en-Vermandois;"02095";Hauts-de-France;Aisne;2110;Cinéma;Louis Jouvet;"49.9839093802445";"3.45561735139701";5794;oui
Bohain-en-Vermandois;"02095";Hauts-de-France;Aisne;2110;Lieu de mémoire;Maison Familiale D'henri Matisse;"49.9863755169986";"3.45631132922215";5794;oui
Bohain-en-Vermandois;"02095";Hauts-de-France;Aisne;2110;Monument;Hôtel de Ville;"49.987852";"3.464344";5794;oui
Bolbec;"76114";Normandie;Seine-Maritime;76210;Bibliothèque;Médiathèque intercommunale de Bolbec;"49.5738630412793";"0.474307048535214";11782;oui
Bolbec;"76114";Normandie;Seine-Maritime;76210;Cinéma;Le Xenon;"49.5713273346743";"0.475223871495193";11782;oui
Bolbec;"76114";Normandie;Seine-Maritime;76210;Monument;Eglise Saint-Michel;"49.575148";"0.48471";11782;oui
Bolbec;"76114";Normandie;Seine-Maritime;76210;Monument;Immeuble;"49.56969";"0.471403";11782;oui
Bolbec;"76114";Normandie;Seine-Maritime;76210;Monument;Immeubles (Ancien Hôtel du duc de Charrost);"49.57191";"0.471978";11782;oui
Bolbec;"76114";Normandie;Seine-Maritime;76210;Monument;Manoir de Cailletot Ou Caltot, Et Domaine Contigu;"49.575148";"0.48471";11782;oui
Bolbec;"76114";Normandie;Seine-Maritime;76210;Monument;Poste;"49.572892";"0.468961";11782;oui
Bolbec;"76114";Normandie;Seine-Maritime;76210;Monument;Temple Protestant;"49.575148";"0.48471";11782;oui
Bolbec;"76114";Normandie;Seine-Maritime;76210;Monument;Tissage de Mouchoirs En Coton Et Hôtel Auguste Fauquet, Actuellement Banque.;"49.571733";"0.471706";11782;oui
Bolbec;"76114";Normandie;Seine-Maritime;76210;Service d'archives;Commune de Bolbec - Service Archives-Documentation-Patrimoine;"49.5738855426657";"0.474118042918462";11782;oui
Bollène;"84019";Provence-Alpes-Côte d'Azur;Vaucluse;84500;Bibliothèque;Bibliothèque Municipale;"44.2798298282164";"4.74605690217938";13801;oui
Bollène;"84019";Provence-Alpes-Côte d'Azur;Vaucluse;84500;Cinéma;Le Clap;"44.2802770538811";"4.74812249716465";13801;oui
Bollène;"84019";Provence-Alpes-Côte d'Azur;Vaucluse;84500;Monument;Chapelle Notre-Dame-du-Pont Ou de Bonne-Aventure;"44.288349";"4.752523";13801;oui
Bollène;"84019";Provence-Alpes-Côte d'Azur;Vaucluse;84500;Monument;Chapelle Saint-Ariès;"44.288349";"4.752523";13801;oui
Bollène;"84019";Provence-Alpes-Côte d'Azur;Vaucluse;84500;Monument;Chapelle des Récollets;"44.288349";"4.752523";13801;oui
Bollène;"84019";Provence-Alpes-Côte d'Azur;Vaucluse;84500;Monument;Couvent des Ursulines (Ancien);"44.280219";"4.747313";13801;oui
Bollène;"84019";Provence-Alpes-Côte d'Azur;Vaucluse;84500;Monument;Eglise Paroissiale Saint-Martin;"44.288349";"4.752523";13801;oui
Bollène;"84019";Provence-Alpes-Côte d'Azur;Vaucluse;84500;Monument;Eglise Saint-Martin;"44.288349";"4.752523";13801;oui
Bollène;"84019";Provence-Alpes-Côte d'Azur;Vaucluse;84500;Monument;Fort de Barry (Restes du);"44.288349";"4.752523";13801;oui
Bollène;"84019";Provence-Alpes-Côte d'Azur;Vaucluse;84500;Monument;Hôtel D'alauzier;"44.279635";"4.747076";13801;oui
Bollène;"84019";Provence-Alpes-Côte d'Azur;Vaucluse;84500;Monument;Hôtel D'alauzier-Guilhermier (Ancien);"44.280932";"4.748092";13801;oui
Bollène;"84019";Provence-Alpes-Côte d'Azur;Vaucluse;84500;Monument;Hôtel de Faucher;"44.280762";"4.750906";13801;oui
Bollène;"84019";Provence-Alpes-Côte d'Azur;Vaucluse;84500;Monument;Hôtel de Justamond;"44.280245";"4.749632";13801;oui
Bollène;"84019";Provence-Alpes-Côte d'Azur;Vaucluse;84500;Monument;Maison Dite Maison Cardinale;"44.278422";"4.748203";13801;oui
