Commune	PTOT	REG	DEP	Région	latitude	longitude	code_insee	Type équipement ou lieu	count	categorie
Montrevel-en-Bresse	2625.0	84.0	01	Auvergne-Rhône-Alpes			01266	Bibliothèque	1	vivant
Montrevel-en-Bresse	2625.0	84.0	01	Auvergne-Rhône-Alpes			01266	Monument	2	patrimoine
Nurieux-Volognat	1019.0	84.0	01	Auvergne-Rhône-Alpes			01267	Bibliothèque	1	vivant
Nurieux-Volognat	1019.0	84.0	01	Auvergne-Rhône-Alpes			01267	Monument	1	patrimoine
Murs-et-Gélignieux	243.0	84.0	01	Auvergne-Rhône-Alpes			01268	Monument	1	patrimoine
Nantua	3583.0	84.0	01	Auvergne-Rhône-Alpes			01269	Bibliothèque	1	vivant
Nantua	3583.0	84.0	01	Auvergne-Rhône-Alpes			01269	Cinéma	1	vivant
Nantua	3583.0	84.0	01	Auvergne-Rhône-Alpes			01269	Espace protégé	1	patrimoine
Nantua	3583.0	84.0	01	Auvergne-Rhône-Alpes			01269	Monument	1	patrimoine
Nantua	3583.0	84.0	01	Auvergne-Rhône-Alpes			01269	Musée	1	vivant
Neuville-les-Dames	1533.0	84.0	01	Auvergne-Rhône-Alpes			01272	Bibliothèque	1	vivant
Neuville-les-Dames	1533.0	84.0	01	Auvergne-Rhône-Alpes			01272	Monument	1	patrimoine
Neuville-sur-Ain	1824.0	84.0	01	Auvergne-Rhône-Alpes			01273	Bibliothèque	1	vivant
Neuville-sur-Ain	1824.0	84.0	01	Auvergne-Rhône-Alpes			01273	Monument	3	patrimoine
Neyron	2579.0	84.0	01	Auvergne-Rhône-Alpes			01275	Bibliothèque	1	vivant
Niévroz	1653.0	84.0	01	Auvergne-Rhône-Alpes			01276	Bibliothèque	1	vivant
Ornex	4870.0	84.0	01	Auvergne-Rhône-Alpes			01281	Monument	1	patrimoine
Outriaz	263.0	84.0	01	Auvergne-Rhône-Alpes			01282	Bibliothèque	1	vivant
Oyonnax	22689.0	84.0	01	Auvergne-Rhône-Alpes			01283	Bibliothèque	1	vivant
Oyonnax	22689.0	84.0	01	Auvergne-Rhône-Alpes			01283	Cinéma	2	vivant
Oyonnax	22689.0	84.0	01	Auvergne-Rhône-Alpes			01283	Conservatoire	1	vivant
Oyonnax	22689.0	84.0	01	Auvergne-Rhône-Alpes			01283	Monument	2	patrimoine
Oyonnax	22689.0	84.0	01	Auvergne-Rhône-Alpes			01283	Musée	2	vivant
Oyonnax	22689.0	84.0	01	Auvergne-Rhône-Alpes			01283	Scène	1	vivant
Oyonnax	22689.0	84.0	01	Auvergne-Rhône-Alpes			01283	Service d'archives	1	patrimoine
Ozan	739.0	84.0	01	Auvergne-Rhône-Alpes			01284	Bibliothèque	1	vivant
Parves et Nattages	992.0	84.0	01	Auvergne-Rhône-Alpes			01286	Bibliothèque	1	vivant
Parves et Nattages	992.0	84.0	01	Auvergne-Rhône-Alpes			01286	Monument	2	patrimoine
Péron	2900.0	84.0	01	Auvergne-Rhône-Alpes			01288	Bibliothèque	1	vivant
Péronnas	6709.0	84.0	01	Auvergne-Rhône-Alpes			01289	Bibliothèque	1	vivant
Péronnas	6709.0	84.0	01	Auvergne-Rhône-Alpes			01289	Monument	1	patrimoine
Péronnas	6709.0	84.0	01	Auvergne-Rhône-Alpes			01289	Service d'archives	1	patrimoine
Pérouges	1378.0	84.0	01	Auvergne-Rhône-Alpes			01290	Monument	81	patrimoine
Pérouges	1378.0	84.0	01	Auvergne-Rhône-Alpes			01290	Musée	1	vivant
Perrex	874.0	84.0	01	Auvergne-Rhône-Alpes			01291	Bibliothèque	1	vivant
Perrex	874.0	84.0	01	Auvergne-Rhône-Alpes			01291	Monument	1	patrimoine
Peyrieu	927.0	84.0	01	Auvergne-Rhône-Alpes			01294	Bibliothèque	1	vivant
Pizay	931.0	84.0	01	Auvergne-Rhône-Alpes			01297	Bibliothèque	1	vivant
Le Plantay	587.0	84.0	01	Auvergne-Rhône-Alpes			01299	Monument	2	patrimoine
Polliat	2694.0	84.0	01	Auvergne-Rhône-Alpes			01301	Bibliothèque	1	vivant
Poncin	1755.0	84.0	01	Auvergne-Rhône-Alpes			01303	Bibliothèque	1	vivant
Poncin	1755.0	84.0	01	Auvergne-Rhône-Alpes			01303	Monument	1	patrimoine
Pont-d'Ain	2920.0	84.0	01	Auvergne-Rhône-Alpes			01304	Bibliothèque	1	vivant
Pont-d'Ain	2920.0	84.0	01	Auvergne-Rhône-Alpes			01304	Monument	1	patrimoine
Pont-de-Vaux	2232.0	84.0	01	Auvergne-Rhône-Alpes			01305	Bibliothèque	1	vivant
Pont-de-Vaux	2232.0	84.0	01	Auvergne-Rhône-Alpes			01305	Monument	1	patrimoine
Pont-de-Vaux	2232.0	84.0	01	Auvergne-Rhône-Alpes			01305	Musée	1	vivant
Pont-de-Veyle	1693.0	84.0	01	Auvergne-Rhône-Alpes			01306	Bibliothèque	1	vivant
Pont-de-Veyle	1693.0	84.0	01	Auvergne-Rhône-Alpes			01306	Monument	4	patrimoine
Prévessin-Moëns	9317.0	84.0	01	Auvergne-Rhône-Alpes			01313	Bibliothèque	1	vivant
Prévessin-Moëns	9317.0	84.0	01	Auvergne-Rhône-Alpes			01313	Monument	1	patrimoine
Ramasse	337.0	84.0	01	Auvergne-Rhône-Alpes			01317	Monument	1	patrimoine
Replonges	3988.0	84.0	01	Auvergne-Rhône-Alpes			01320	Bibliothèque	1	vivant
Revonnas	922.0	84.0	01	Auvergne-Rhône-Alpes			01321	Monument	1	patrimoine
Reyrieux	5243.0	84.0	01	Auvergne-Rhône-Alpes			01322	Bibliothèque	1	vivant
Reyssouze	1028.0	84.0	01	Auvergne-Rhône-Alpes			01323	Monument	1	patrimoine
Rignieux-le-Franc	1117.0	84.0	01	Auvergne-Rhône-Alpes			01325	Bibliothèque	1	vivant
Rignieux-le-Franc	1117.0	84.0	01	Auvergne-Rhône-Alpes			01325	Monument	1	patrimoine
Rossillon	162.0	84.0	01	Auvergne-Rhône-Alpes			01329	Monument	2	patrimoine
Saint-André-de-Bâgé	832.0	84.0	01	Auvergne-Rhône-Alpes			01332	Monument	1	patrimoine
Saint-André-de-Corcy	3410.0	84.0	01	Auvergne-Rhône-Alpes			01333	Bibliothèque	1	vivant
Saint-André-de-Corcy	3410.0	84.0	01	Auvergne-Rhône-Alpes			01333	Monument	1	patrimoine
Saint-André-d'Huiriat	692.0	84.0	01	Auvergne-Rhône-Alpes			01334	Monument	1	patrimoine
Saint-André-le-Bouchoux	424.0	84.0	01	Auvergne-Rhône-Alpes			01335	Monument	1	patrimoine
Saint-André-sur-Vieux-Jonc	1236.0	84.0	01	Auvergne-Rhône-Alpes			01336	Bibliothèque	1	vivant
Saint-Bénigne	1372.0	84.0	01	Auvergne-Rhône-Alpes			01337	Bibliothèque	1	vivant
Groslée-Saint-Benoit	1264.0	84.0	01	Auvergne-Rhône-Alpes			01338	Monument	2	patrimoine
Saint-Bernard	1541.0	84.0	01	Auvergne-Rhône-Alpes			01339	Bibliothèque	1	vivant
Saint-Bernard	1541.0	84.0	01	Auvergne-Rhône-Alpes			01339	Monument	2	patrimoine
Saint-Bernard	1541.0	84.0	01	Auvergne-Rhône-Alpes			01339	Parc et jardin	1	patrimoine
Sainte-Croix	558.0	84.0	01	Auvergne-Rhône-Alpes			01342	Bibliothèque	1	vivant
Saint-Cyr-sur-Menthon	1879.0	84.0	01	Auvergne-Rhône-Alpes			01343	Bibliothèque	3	vivant
Saint-Cyr-sur-Menthon	1879.0	84.0	01	Auvergne-Rhône-Alpes			01343	Monument	4	patrimoine
Saint-Cyr-sur-Menthon	1879.0	84.0	01	Auvergne-Rhône-Alpes			01343	Musée	1	vivant
Saint-Denis-lès-Bourg	6223.0	84.0	01	Auvergne-Rhône-Alpes			01344	Bibliothèque	1	vivant
Saint-Denis-en-Bugey	2271.0	84.0	01	Auvergne-Rhône-Alpes			01345	Bibliothèque	1	vivant
Saint-Denis-en-Bugey	2271.0	84.0	01	Auvergne-Rhône-Alpes			01345	Monument	1	patrimoine
Saint-Didier-d'Aussiat	869.0	84.0	01	Auvergne-Rhône-Alpes			01346	Bibliothèque	1	vivant
Saint-Didier-d'Aussiat	869.0	84.0	01	Auvergne-Rhône-Alpes			01346	Monument	1	patrimoine
Saint-Didier-de-Formans	2208.0	84.0	01	Auvergne-Rhône-Alpes			01347	Bibliothèque	1	vivant
Saint-Didier-sur-Chalaronne	3118.0	84.0	01	Auvergne-Rhône-Alpes			01348	Bibliothèque	1	vivant
Saint-Éloi	536.0	84.0	01	Auvergne-Rhône-Alpes			01349	Bibliothèque	1	vivant
Saint-Étienne-du-Bois	2601.0	84.0	01	Auvergne-Rhône-Alpes			01350	Bibliothèque	1	vivant
Saint-Étienne-sur-Chalaronne	1638.0	84.0	01	Auvergne-Rhône-Alpes			01351	Bibliothèque	1	vivant
Saint-Étienne-sur-Chalaronne	1638.0	84.0	01	Auvergne-Rhône-Alpes			01351	Monument	2	patrimoine
Saint-Étienne-sur-Reyssouze	593.0	84.0	01	Auvergne-Rhône-Alpes			01352	Monument	2	patrimoine
Sainte-Euphémie	1760.0	84.0	01	Auvergne-Rhône-Alpes			01353	Bibliothèque	1	vivant
Sainte-Euphémie	1760.0	84.0	01	Auvergne-Rhône-Alpes			01353	Monument	1	patrimoine
Saint-Genis-Pouilly	14764.0	84.0	01	Auvergne-Rhône-Alpes			01354	Bibliothèque	1	vivant
Saint-Genis-Pouilly	14764.0	84.0	01	Auvergne-Rhône-Alpes			01354	Cinéma	1	vivant
Saint-Genis-sur-Menthon	495.0	84.0	01	Auvergne-Rhône-Alpes			01355	Bibliothèque	1	vivant
Saint-Germain-de-Joux	512.0	84.0	01	Auvergne-Rhône-Alpes			01357	Bibliothèque	1	vivant
Saint-Germain-les-Paroisses	433.0	84.0	01	Auvergne-Rhône-Alpes			01358	Bibliothèque	1	vivant
Saint-Germain-les-Paroisses	433.0	84.0	01	Auvergne-Rhône-Alpes			01358	Monument	2	patrimoine
Saint-Germain-sur-Renon	259.0	84.0	01	Auvergne-Rhône-Alpes			01359	Monument	1	patrimoine
Saint-Jean-de-Gonville	2025.0	84.0	01	Auvergne-Rhône-Alpes			01360	Bibliothèque	1	vivant
Saint-Jean-de-Niost	1879.0	84.0	01	Auvergne-Rhône-Alpes			01361	Bibliothèque	1	vivant
Saint-Jean-de-Thurigneux	841.0	84.0	01	Auvergne-Rhône-Alpes			01362	Monument	1	patrimoine
Saint-Jean-le-Vieux	1859.0	84.0	01	Auvergne-Rhône-Alpes			01363	Bibliothèque	1	vivant
Saint-Jean-le-Vieux	1859.0	84.0	01	Auvergne-Rhône-Alpes			01363	Monument	1	patrimoine
Saint-Jean-sur-Reyssouze	775.0	84.0	01	Auvergne-Rhône-Alpes			01364	Bibliothèque	1	vivant
Saint-Jean-sur-Reyssouze	775.0	84.0	01	Auvergne-Rhône-Alpes			01364	Monument	1	patrimoine
Saint-Jean-sur-Veyle	1188.0	84.0	01	Auvergne-Rhône-Alpes			01365	Bibliothèque	1	vivant
Saint-Jean-sur-Veyle	1188.0	84.0	01	Auvergne-Rhône-Alpes			01365	Monument	1	patrimoine
Sainte-Julie	1104.0	84.0	01	Auvergne-Rhône-Alpes			01366	Bibliothèque	1	vivant
Sainte-Julie	1104.0	84.0	01	Auvergne-Rhône-Alpes			01366	Monument	1	patrimoine
Saint-Julien-sur-Veyle	865.0	84.0	01	Auvergne-Rhône-Alpes			01368	Monument	1	patrimoine
Saint-Just	976.0	84.0	01	Auvergne-Rhône-Alpes			01369	Bibliothèque	1	vivant
Saint-Laurent-sur-Saône	1687.0	84.0	01	Auvergne-Rhône-Alpes			01370	Bibliothèque	1	vivant
Saint-Laurent-sur-Saône	1687.0	84.0	01	Auvergne-Rhône-Alpes			01370	Monument	1	patrimoine
Saint-Marcel	1282.0	84.0	01	Auvergne-Rhône-Alpes			01371	Bibliothèque	1	vivant
Saint-Martin-de-Bavel	449.0	84.0	01	Auvergne-Rhône-Alpes			01372	Bibliothèque	1	vivant
Saint-Martin-du-Frêne	1064.0	84.0	01	Auvergne-Rhône-Alpes			01373	Bibliothèque	1	vivant
Saint-Martin-du-Mont	1942.0	84.0	01	Auvergne-Rhône-Alpes			01374	Bibliothèque	1	vivant
Saint-Martin-le-Châtel	800.0	84.0	01	Auvergne-Rhône-Alpes			01375	Bibliothèque	1	vivant
Saint-Maurice-de-Beynost	4199.0	84.0	01	Auvergne-Rhône-Alpes			01376	Bibliothèque	1	vivant
Saint-Maurice-de-Gourdans	2806.0	84.0	01	Auvergne-Rhône-Alpes			01378	Bibliothèque	1	vivant
Saint-Maurice-de-Gourdans	2806.0	84.0	01	Auvergne-Rhône-Alpes			01378	Monument	1	patrimoine
Saint-Maurice-de-Rémens	769.0	84.0	01	Auvergne-Rhône-Alpes			01379	Bibliothèque	1	vivant
Saint-Nizier-le-Bouchoux	610.0	84.0	01	Auvergne-Rhône-Alpes			01380	Bibliothèque	1	vivant
Saint-Nizier-le-Bouchoux	610.0	84.0	01	Auvergne-Rhône-Alpes			01380	Monument	1	patrimoine
Saint-Nizier-le-Désert	934.0	84.0	01	Auvergne-Rhône-Alpes			01381	Bibliothèque	1	vivant
Saint-Nizier-le-Désert	934.0	84.0	01	Auvergne-Rhône-Alpes			01381	Monument	1	patrimoine
Saint-Paul-de-Varax	1659.0	84.0	01	Auvergne-Rhône-Alpes			01383	Bibliothèque	1	vivant
Saint-Paul-de-Varax	1659.0	84.0	01	Auvergne-Rhône-Alpes			01383	Monument	2	patrimoine
Saint-Paul-de-Varax	1659.0	84.0	01	Auvergne-Rhône-Alpes			01383	Musée	1	vivant
Saint-Rambert-en-Bugey	2202.0	84.0	01	Auvergne-Rhône-Alpes			01384	Bibliothèque	1	vivant
Saint-Rambert-en-Bugey	2202.0	84.0	01	Auvergne-Rhône-Alpes			01384	Monument	1	patrimoine
Saint-Rémy	962.0	84.0	01	Auvergne-Rhône-Alpes			01385	Bibliothèque	1	vivant
Saint-Rémy	962.0	84.0	01	Auvergne-Rhône-Alpes			01385	Monument	1	patrimoine
Saint-Sorlin-en-Bugey	1185.0	84.0	01	Auvergne-Rhône-Alpes			01386	Bibliothèque	1	vivant
Saint-Sorlin-en-Bugey	1185.0	84.0	01	Auvergne-Rhône-Alpes			01386	Monument	2	patrimoine
Saint-Sulpice	263.0	84.0	01	Auvergne-Rhône-Alpes			01387	Monument	2	patrimoine
Saint-Trivier-de-Courtes	1132.0	84.0	01	Auvergne-Rhône-Alpes			01388	Bibliothèque	1	vivant
Saint-Trivier-de-Courtes	1132.0	84.0	01	Auvergne-Rhône-Alpes			01388	Monument	5	patrimoine
Saint-Trivier-sur-Moignans	1890.0	84.0	01	Auvergne-Rhône-Alpes			01389	Bibliothèque	1	vivant
Saint-Trivier-sur-Moignans	1890.0	84.0	01	Auvergne-Rhône-Alpes			01389	Monument	1	patrimoine
Saint-Vulbas	1255.0	84.0	01	Auvergne-Rhône-Alpes			01390	Bibliothèque	1	vivant
Saint-Vulbas	1255.0	84.0	01	Auvergne-Rhône-Alpes			01390	Monument	1	patrimoine
Salavre	290.0	84.0	01	Auvergne-Rhône-Alpes			01391	Monument	1	patrimoine
Sandrans	580.0	84.0	01	Auvergne-Rhône-Alpes			01393	Monument	1	patrimoine
Sault-Brénaz	1012.0	84.0	01	Auvergne-Rhône-Alpes			01396	Bibliothèque	1	vivant
Sauverny	1012.0	84.0	01	Auvergne-Rhône-Alpes			01397	Bibliothèque	1	vivant
Savigneux	1469.0	84.0	01	Auvergne-Rhône-Alpes			01398	Bibliothèque	1	vivant
Savigneux	1469.0	84.0	01	Auvergne-Rhône-Alpes			01398	Monument	1	patrimoine
Ségny	2460.0	84.0	01	Auvergne-Rhône-Alpes			01399	Monument	1	patrimoine
Seillonnaz	141.0	84.0	01	Auvergne-Rhône-Alpes			01400	Monument	1	patrimoine
Sergy	2292.0	84.0	01	Auvergne-Rhône-Alpes			01401	Bibliothèque	1	vivant
Sermoyer	668.0	84.0	01	Auvergne-Rhône-Alpes			01402	Bibliothèque	1	vivant
Sermoyer	668.0	84.0	01	Auvergne-Rhône-Alpes			01402	Monument	1	patrimoine
Serrières-de-Briord	1352.0	84.0	01	Auvergne-Rhône-Alpes			01403	Bibliothèque	1	vivant
Seyssel	1023.0	84.0	01	Auvergne-Rhône-Alpes			01407	Musée	1	vivant
Simandre-sur-Suran	667.0	84.0	01	Auvergne-Rhône-Alpes			01408	Bibliothèque	1	vivant
Simandre-sur-Suran	667.0	84.0	01	Auvergne-Rhône-Alpes			01408	Monument	1	patrimoine
Sulignat	623.0	84.0	01	Auvergne-Rhône-Alpes			01412	Bibliothèque	1	vivant
Sulignat	623.0	84.0	01	Auvergne-Rhône-Alpes			01412	Monument	1	patrimoine
Tenay	1024.0	84.0	01	Auvergne-Rhône-Alpes			01416	Bibliothèque	1	vivant
Thil	1177.0	84.0	01	Auvergne-Rhône-Alpes			01418	Bibliothèque	1	vivant
Thoiry	6321.0	84.0	01	Auvergne-Rhône-Alpes			01419	Bibliothèque	1	vivant
Thoissey	1664.0	84.0	01	Auvergne-Rhône-Alpes			01420	Bibliothèque	1	vivant
Thoissey	1664.0	84.0	01	Auvergne-Rhône-Alpes			01420	Monument	1	patrimoine
Tossiat	1388.0	84.0	01	Auvergne-Rhône-Alpes			01422	Bibliothèque	1	vivant
Toussieux	1211.0	84.0	01	Auvergne-Rhône-Alpes			01423	Bibliothèque	1	vivant
La Tranclière	292.0	84.0	01	Auvergne-Rhône-Alpes			01425	Bibliothèque	1	vivant
Val-Revermont	2552.0	84.0	01	Auvergne-Rhône-Alpes			01426	Bibliothèque	1	vivant
Val-Revermont	2552.0	84.0	01	Auvergne-Rhône-Alpes			01426	Monument	1	patrimoine
Val-Revermont	2552.0	84.0	01	Auvergne-Rhône-Alpes			01426	Musée	1	vivant
Trévoux	7110.0	84.0	01	Auvergne-Rhône-Alpes			01427	Bibliothèque	1	vivant
Trévoux	7110.0	84.0	01	Auvergne-Rhône-Alpes			01427	Cinéma	1	vivant
Trévoux	7110.0	84.0	01	Auvergne-Rhône-Alpes			01427	Espace protégé	1	patrimoine
Trévoux	7110.0	84.0	01	Auvergne-Rhône-Alpes			01427	Monument	9	patrimoine
Varambon	665.0	84.0	01	Auvergne-Rhône-Alpes			01430	Monument	2	patrimoine
Vaux-en-Bugey	1264.0	84.0	01	Auvergne-Rhône-Alpes			01431	Bibliothèque	1	vivant
Verjon	342.0	84.0	01	Auvergne-Rhône-Alpes			01432	Monument	1	patrimoine
Vernoux	305.0	84.0	01	Auvergne-Rhône-Alpes			01433	Monument	2	patrimoine
Versailleux	504.0	84.0	01	Auvergne-Rhône-Alpes			01434	Monument	1	patrimoine
Versonnex	2207.0	84.0	01	Auvergne-Rhône-Alpes			01435	Bibliothèque	1	vivant
Vesancy	511.0	84.0	01	Auvergne-Rhône-Alpes			01436	Monument	1	patrimoine
Vescours	224.0	84.0	01	Auvergne-Rhône-Alpes			01437	Monument	2	patrimoine
Vieu-d'Izenave	752.0	84.0	01	Auvergne-Rhône-Alpes			01441	Bibliothèque	1	vivant
Villars-les-Dombes	5046.0	84.0	01	Auvergne-Rhône-Alpes			01443	Bibliothèque	1	vivant
Villars-les-Dombes	5046.0	84.0	01	Auvergne-Rhône-Alpes			01443	Cinéma	1	vivant
Villars-les-Dombes	5046.0	84.0	01	Auvergne-Rhône-Alpes			01443	Monument	2	patrimoine
Villars-les-Dombes	5046.0	84.0	01	Auvergne-Rhône-Alpes			01443	Musée	1	vivant
Villebois	1216.0	84.0	01	Auvergne-Rhône-Alpes			01444	Bibliothèque	1	vivant
Villemotier	639.0	84.0	01	Auvergne-Rhône-Alpes			01445	Monument	1	patrimoine
Villeneuve	1608.0	84.0	01	Auvergne-Rhône-Alpes			01446	Bibliothèque	1	vivant
Villeneuve	1608.0	84.0	01	Auvergne-Rhône-Alpes			01446	Monument	1	patrimoine
Villereversure	1382.0	84.0	01	Auvergne-Rhône-Alpes			01447	Bibliothèque	1	vivant
Villette-sur-Ain	777.0	84.0	01	Auvergne-Rhône-Alpes			01449	Monument	2	patrimoine
Villieu-Loyes-Mollon	3866.0	84.0	01	Auvergne-Rhône-Alpes			01450	Bibliothèque	1	vivant
Villieu-Loyes-Mollon	3866.0	84.0	01	Auvergne-Rhône-Alpes			01450	Monument	1	patrimoine
Viriat	6935.0	84.0	01	Auvergne-Rhône-Alpes			01451	Bibliothèque	1	vivant
Viriat	6935.0	84.0	01	Auvergne-Rhône-Alpes			01451	Monument	1	patrimoine
Virieu-le-Grand	1142.0	84.0	01	Auvergne-Rhône-Alpes			01452	Bibliothèque	1	vivant
Virieu-le-Grand	1142.0	84.0	01	Auvergne-Rhône-Alpes			01452	Monument	3	patrimoine
Arvière-en-Valromey	729.0	84.0	01	Auvergne-Rhône-Alpes			01453	Monument	1	patrimoine
Arvière-en-Valromey	729.0	84.0	01	Auvergne-Rhône-Alpes			01453	Musée	1	vivant
Virignin	1148.0	84.0	01	Auvergne-Rhône-Alpes			01454	Monument	1	patrimoine
Vongnes	73.0	84.0	01	Auvergne-Rhône-Alpes			01456	Monument	1	patrimoine
Vonnas	3259.0	84.0	01	Auvergne-Rhône-Alpes			01457	Bibliothèque	1	vivant
Vonnas	3259.0	84.0	01	Auvergne-Rhône-Alpes			01457	Monument	1	patrimoine
Abbécourt	517.0	32.0	02	Hauts-de-France			02001	Théâtre	1	vivant
Acy	1043.0	32.0	02	Hauts-de-France			02003	Théâtre	3	vivant
Agnicourt-et-Séchelles	191.0	32.0	02	Hauts-de-France			02004	Monument	1	patrimoine
Aisonville-et-Bernoville	268.0	32.0	02	Hauts-de-France			02006	Monument	1	patrimoine
Aizy-Jouy	306.0	32.0	02	Hauts-de-France			02008	Monument	2	patrimoine
Alaincourt	533.0	32.0	02	Hauts-de-France			02009	Bibliothèque	1	vivant
Ambleny	1234.0	32.0	02	Hauts-de-France			02011	Bibliothèque	1	vivant
Ambleny	1234.0	32.0	02	Hauts-de-France			02011	Monument	2	patrimoine
Amifontaine	394.0	32.0	02	Hauts-de-France			02013	Bibliothèque	1	vivant
Ancienville	77.0	32.0	02	Hauts-de-France			02015	Monument	1	patrimoine
Andelain	220.0	32.0	02	Hauts-de-France			02016	Monument	1	patrimoine
Anizy-le-Grand	2591.0	32.0	02	Hauts-de-France			02018	Bibliothèque	1	vivant
Archon	80.0	32.0	02	Hauts-de-France			02021	Monument	1	patrimoine
Arcy-Sainte-Restitue	403.0	32.0	02	Hauts-de-France			02022	Monument	2	patrimoine
Armentières-sur-Ourcq	103.0	32.0	02	Hauts-de-France			02023	Monument	2	patrimoine
Arrancy	47.0	32.0	02	Hauts-de-France			02024	Monument	2	patrimoine
Aubenton	666.0	32.0	02	Hauts-de-France			02031	Bibliothèque	1	vivant
Aubenton	666.0	32.0	02	Hauts-de-France			02031	Monument	2	patrimoine
Audigny	290.0	32.0	02	Hauts-de-France			02035	Monument	1	patrimoine
Augy	71.0	32.0	02	Hauts-de-France			02036	Monument	1	patrimoine
Aulnois-sous-Laon	1397.0	32.0	02	Hauts-de-France			02037	Bibliothèque	1	vivant
Aulnois-sous-Laon	1397.0	32.0	02	Hauts-de-France			02037	Monument	1	patrimoine
Aulnois-sous-Laon	1397.0	32.0	02	Hauts-de-France			02037	Théâtre	2	vivant
Autreppes	179.0	32.0	02	Hauts-de-France			02040	Monument	1	patrimoine
Azy-sur-Marne	381.0	32.0	02	Hauts-de-France			02042	Espace protégé	1	patrimoine
Azy-sur-Marne	381.0	32.0	02	Hauts-de-France			02042	Monument	1	patrimoine
Bancigny	25.0	32.0	02	Hauts-de-France			02044	Monument	1	patrimoine
Barenton-Bugny	567.0	32.0	02	Hauts-de-France			02046	Monument	1	patrimoine
Barisis-aux-Bois	752.0	32.0	02	Hauts-de-France			02049	Bibliothèque	1	vivant
Barzy-sur-Marne	396.0	32.0	02	Hauts-de-France			02051	Monument	1	patrimoine
Vallées en Champagne	592.0	32.0	02	Hauts-de-France			02053	Monument	3	patrimoine
Bazoches-et-Saint-Thibaut	541.0	32.0	02	Hauts-de-France			02054	Monument	2	patrimoine
Beaurevoir	1388.0	32.0	02	Hauts-de-France			02057	Bibliothèque	1	vivant
Beaurevoir	1388.0	32.0	02	Hauts-de-France			02057	Monument	1	patrimoine
Beaurieux	844.0	32.0	02	Hauts-de-France			02058	Monument	1	patrimoine
Belleau	136.0	32.0	02	Hauts-de-France			02062	Monument	1	patrimoine
Belleu	3759.0	32.0	02	Hauts-de-France			02064	Bibliothèque	1	vivant
Belleu	3759.0	32.0	02	Hauts-de-France			02064	Monument	3	patrimoine
Berny-Rivière	653.0	32.0	02	Hauts-de-France			02071	Bibliothèque	1	vivant
Berny-Rivière	653.0	32.0	02	Hauts-de-France			02071	Monument	3	patrimoine
Berry-au-Bac	707.0	32.0	02	Hauts-de-France			02073	Monument	1	patrimoine
Beugneux	116.0	32.0	02	Hauts-de-France			02082	Monument	1	patrimoine
Beuvardes	768.0	32.0	02	Hauts-de-France			02083	Bibliothèque	1	vivant
Bézu-le-Guéry	257.0	32.0	02	Hauts-de-France			02084	Bibliothèque	1	vivant
Bézu-le-Guéry	257.0	32.0	02	Hauts-de-France			02084	Théâtre	1	vivant
Bichancourt	1008.0	32.0	02	Hauts-de-France			02086	Bibliothèque	1	vivant
Bichancourt	1008.0	32.0	02	Hauts-de-France			02086	Monument	1	patrimoine
Billy-sur-Aisne	1170.0	32.0	02	Hauts-de-France			02089	Bibliothèque	1	vivant
Billy-sur-Aisne	1170.0	32.0	02	Hauts-de-France			02089	Monument	1	patrimoine
Billy-sur-Ourcq	203.0	32.0	02	Hauts-de-France			02090	Monument	1	patrimoine
Blanzy-lès-Fismes	93.0	32.0	02	Hauts-de-France			02091	Monument	1	patrimoine
Blérancourt	1316.0	32.0	02	Hauts-de-France			02093	Lieu de mémoire	1	patrimoine
Blérancourt	1316.0	32.0	02	Hauts-de-France			02093	Monument	5	patrimoine
Blérancourt	1316.0	32.0	02	Hauts-de-France			02093	Musée	1	vivant
Bohain-en-Vermandois	5794.0	32.0	02	Hauts-de-France			02095	Bibliothèque	1	vivant
Bohain-en-Vermandois	5794.0	32.0	02	Hauts-de-France			02095	Cinéma	1	vivant
Bohain-en-Vermandois	5794.0	32.0	02	Hauts-de-France			02095	Lieu de mémoire	1	patrimoine
Bohain-en-Vermandois	5794.0	32.0	02	Hauts-de-France			02095	Monument	1	patrimoine
Bois-lès-Pargny	193.0	32.0	02	Hauts-de-France			02096	Monument	2	patrimoine
Bonneil	386.0	32.0	02	Hauts-de-France			02098	Monument	1	patrimoine
Bonnesvalyn	216.0	32.0	02	Hauts-de-France			02099	Monument	1	patrimoine
Bosmont-sur-Serre	181.0	32.0	02	Hauts-de-France			02101	Monument	3	patrimoine
Bosmont-sur-Serre	181.0	32.0	02	Hauts-de-France			02101	Parc et jardin	1	patrimoine
Bouconville-Vauclair	189.0	32.0	02	Hauts-de-France			02102	Monument	2	patrimoine
Bourg-et-Comin	823.0	32.0	02	Hauts-de-France			02106	Monument	1	patrimoine
Bourguignon-sous-Montbavin	154.0	32.0	02	Hauts-de-France			02108	Monument	3	patrimoine
La Bouteille	482.0	32.0	02	Hauts-de-France			02109	Monument	2	patrimoine
Braine	2269.0	32.0	02	Hauts-de-France			02110	Bibliothèque	1	vivant
Braine	2269.0	32.0	02	Hauts-de-France			02110	Monument	3	patrimoine
Brancourt-en-Laonnois	729.0	32.0	02	Hauts-de-France			02111	Bibliothèque	1	vivant
Brasles	1667.0	32.0	02	Hauts-de-France			02114	Bibliothèque	1	vivant
Braye-en-Laonnois	189.0	32.0	02	Hauts-de-France			02115	Monument	1	patrimoine
Brécy	325.0	32.0	02	Hauts-de-France			02119	Monument	3	patrimoine
