latitude	longitude	code_insee	Type équipement ou lieu	count	categorie
46.6544747841	-0.00687604114589	86050	Monument	1	patrimoine
46.6544747841	-0.00687604114589	86050	Parc et jardin	1	patrimoine
46.1888814469	0.190864426806	86051	Monument	2	patrimoine
46.3229827238	0.320405816347	86052	Bibliothèque	1	vivant
46.3229827238	0.320405816347	86052	Monument	2	patrimoine
46.7235017775	0.154205857563	86053	Bibliothèque	1	vivant
46.7235017775	0.154205857563	86053	Monument	2	patrimoine
46.2148195994	0.327805032659	86054	Monument	1	patrimoine
46.1890627915	0.409088341368	86055	Monument	1	patrimoine
46.6458608784	0.536909480756	86058	Bibliothèque	1	vivant
46.4694872562	0.730976969783	86059	Bibliothèque	1	vivant
46.4694872562	0.730976969783	86059	Monument	1	patrimoine
46.1403226222	0.415210425845	86061	Bibliothèque	1	vivant
46.1403226222	0.415210425845	86061	Espace protégé	1	patrimoine
46.1403226222	0.415210425845	86061	Monument	7	patrimoine
46.6518600158	0.361722698793	86062	Bibliothèque	1	vivant
46.6518600158	0.361722698793	86062	Service d'archives	1	patrimoine
46.0723336149	0.437740992282	86063	Monument	2	patrimoine
46.2596541711	0.440513917071	86064	Bibliothèque	1	vivant
46.4163092918	0.300807728817	86065	Monument	6	patrimoine
46.8156700185	0.552598976936	86066	Bibliothèque	4	vivant
46.8156700185	0.552598976936	86066	Cinéma	2	vivant
46.8156700185	0.552598976936	86066	Conservatoire	1	vivant
46.8156700185	0.552598976936	86066	Espace protégé	1	patrimoine
46.8156700185	0.552598976936	86066	Monument	16	patrimoine
46.8156700185	0.552598976936	86066	Musée	2	vivant
46.8156700185	0.552598976936	86066	Service d'archives	1	patrimoine
46.2051935313	0.158137798049	86068	Bibliothèque	1	vivant
46.2051935313	0.158137798049	86068	Monument	1	patrimoine
46.8863544923	0.110583366084	86069	Monument	2	patrimoine
46.5545564256	0.678622247419	86070	Bibliothèque	1	vivant
46.5545564256	0.678622247419	86070	Cinéma	1	vivant
46.5545564256	0.678622247419	86070	Lieu archéologique	1	patrimoine
46.5545564256	0.678622247419	86070	Monument	9	patrimoine
46.5545564256	0.678622247419	86070	Musée	2	vivant
46.7240115678	0.674147109983	86072	Bibliothèque	1	vivant
46.7240115678	0.674147109983	86072	Monument	1	patrimoine
46.6943513948	0.0270041425401	86073	Bibliothèque	1	vivant
46.6943513948	0.0270041425401	86073	Monument	2	patrimoine
46.6259667314	0.112053368688	86074	Bibliothèque	1	vivant
46.6259667314	0.112053368688	86074	Monument	3	patrimoine
46.8076034833	0.168441439384	86075	Monument	2	patrimoine
46.6502861591	0.241446585284	86076	Bibliothèque	1	vivant
46.6502861591	0.241446585284	86076	Monument	1	patrimoine
46.4423086476	0.66823243898	86077	Bibliothèque	1	vivant
46.4423086476	0.66823243898	86077	Lieu archéologique	1	patrimoine
46.4423086476	0.66823243898	86077	Monument	4	patrimoine
46.1412232275	0.300987364675	86078	Bibliothèque	1	vivant
46.1412232275	0.300987364675	86078	Cinéma	1	vivant
46.1412232275	0.300987364675	86078	Lieu archéologique	1	patrimoine
46.1412232275	0.300987364675	86078	Monument	3	patrimoine
46.1412232275	0.300987364675	86078	Musée	1	vivant
46.9698026391	0.170597990866	86079	Monument	4	patrimoine
46.7799541393	0.437112922808	86081	Bibliothèque	1	vivant
46.7799541393	0.437112922808	86081	Monument	1	patrimoine
46.2960515844	0.179497066899	86082	Bibliothèque	5	vivant
46.2960515844	0.179497066899	86082	Monument	3	patrimoine
46.2960515844	0.179497066899	86082	Musée	1	vivant
46.4939416192	0.173468544553	86083	Bibliothèque	1	vivant
46.4126626275	1.1750235947	86084	Bibliothèque	1	vivant
46.4126626275	1.1750235947	86084	Monument	2	patrimoine
46.8386789415	0.201706399643	86085	Monument	3	patrimoine
46.8131222702	0.725467078625	86086	Bibliothèque	1	vivant
46.8131222702	0.725467078625	86086	Monument	3	patrimoine
46.7719644602	0.0146641408168	86087	Monument	1	patrimoine
46.5425586218	0.2929490098	86088	Bibliothèque	1	vivant
46.5425586218	0.2929490098	86088	Monument	1	patrimoine
46.7619647727	0.105709107422	86089	Bibliothèque	1	vivant
46.7619647727	0.105709107422	86089	Monument	1	patrimoine
47.012286666	-0.0577125676726	86090	Monument	3	patrimoine
46.4906519992	0.0413718312202	86091	Bibliothèque	1	vivant
46.4906519992	0.0413718312202	86091	Monument	2	patrimoine
46.9270829508	0.608217192883	86092	Bibliothèque	1	vivant
46.9393324968	0.208681874617	86093	Monument	2	patrimoine
46.4414393381	0.537436523079	86094	Bibliothèque	1	vivant
46.6962926457	0.443383636833	86095	Bibliothèque	1	vivant
46.6962926457	0.443383636833	86095	Monument	2	patrimoine
46.8397507343	0.272341235915	86096	Monument	1	patrimoine
46.314702219	0.410169403007	86097	Monument	1	patrimoine
46.5580414765	0.747824458548	86098	Bibliothèque	1	vivant
46.4832773182	0.522738191744	86099	Bibliothèque	1	vivant
46.5312436615	0.246086949225	86100	Bibliothèque	1	vivant
46.5312436615	0.246086949225	86100	Cinéma	1	vivant
46.5312436615	0.246086949225	86100	Monument	4	patrimoine
46.6645340062	0.134127229856	86102	Bibliothèque	1	vivant
46.3705267835	0.413253072588	86103	Bibliothèque	1	vivant
46.3705267835	0.413253072588	86103	Cinéma	1	vivant
46.3705267835	0.413253072588	86103	Monument	3	patrimoine
46.101002656	0.338161906694	86104	Monument	1	patrimoine
46.4395803569	0.423353423469	86105	Monument	1	patrimoine
46.8026516286	0.0301338119599	86108	Monument	2	patrimoine
46.9083772846	0.149597143414	86109	Monument	1	patrimoine
46.8739924084	0.59309229474	86111	Bibliothèque	1	vivant
46.8739924084	0.59309229474	86111	Monument	2	patrimoine
46.2384696934	0.698756501243	86112	Bibliothèque	1	vivant
46.2384696934	0.698756501243	86112	Monument	1	patrimoine
46.484768544	0.291606821215	86113	Bibliothèque	1	vivant
46.484768544	0.291606821215	86113	Monument	2	patrimoine
46.5676854108	0.569115337508	86114	Bibliothèque	1	vivant
46.5676854108	0.569115337508	86114	Monument	1	patrimoine
46.6935919998	0.356614754201	86115	Bibliothèque	4	vivant
46.6935919998	0.356614754201	86115	Monument	8	patrimoine
46.4676363109	0.0747596893664	86116	Bibliothèque	1	vivant
46.4676363109	0.0747596893664	86116	Monument	3	patrimoine
46.4893266692	0.873416912338	86117	Bibliothèque	1	vivant
46.4893266692	0.873416912338	86117	Monument	1	patrimoine
46.469251343	0.974156008064	86118	Bibliothèque	1	vivant
46.469251343	0.974156008064	86118	Monument	3	patrimoine
46.2241305163	0.457298281723	86119	Monument	1	patrimoine
46.3208334605	0.944330571873	86120	Bibliothèque	1	vivant
46.3208334605	0.944330571873	86120	Monument	3	patrimoine
46.6099211196	0.0623433314507	86121	Bibliothèque	1	vivant
46.6099211196	0.0623433314507	86121	Monument	1	patrimoine
46.6040213362	0.726653339198	86122	Monument	1	patrimoine
46.5433549804	0.0821497150944	86123	Bibliothèque	4	vivant
46.5433549804	0.0821497150944	86123	Monument	5	patrimoine
46.594305535	0.52295072833	86124	Bibliothèque	1	vivant
46.594305535	0.52295072833	86124	Monument	1	patrimoine
46.7640626474	0.705788693742	86125	Bibliothèque	1	vivant
46.7640626474	0.705788693742	86125	Monument	1	patrimoine
46.509990215	0.763267537538	86126	Bibliothèque	1	vivant
46.509990215	0.763267537538	86126	Monument	2	patrimoine
46.9162063157	0.475922952908	86127	Bibliothèque	1	vivant
46.8046486109	0.303557695444	86128	Bibliothèque	1	vivant
46.8046486109	0.303557695444	86128	Cinéma	1	vivant
46.8046486109	0.303557695444	86128	Conservatoire	1	vivant
46.8046486109	0.303557695444	86128	Monument	2	patrimoine
46.8368423097	0.772346287299	86129	Bibliothèque	1	vivant
46.8980444886	0.69376366371	86130	Bibliothèque	1	vivant
46.8980444886	0.69376366371	86130	Monument	1	patrimoine
46.4434246955	0.588807648526	86131	Bibliothèque	1	vivant
46.4434246955	0.588807648526	86131	Monument	2	patrimoine
46.5066719767	1.08346651537	86132	Bibliothèque	1	vivant
46.5205840634	0.298086285921	86133	Bibliothèque	1	vivant
46.5205840634	0.298086285921	86133	Monument	4	patrimoine
46.1672922184	0.192422386232	86134	Monument	1	patrimoine
46.1672922184	0.192422386232	86134	Parc et jardin	1	patrimoine
46.0800915192	0.283290344941	86136	Bibliothèque	1	vivant
47.0098072856	0.0990443124673	86137	Bibliothèque	2	vivant
47.0098072856	0.0990443124673	86137	Cinéma	1	vivant
47.0098072856	0.0990443124673	86137	Espace protégé	1	patrimoine
47.0098072856	0.0990443124673	86137	Lieu archéologique	1	patrimoine
47.0098072856	0.0990443124673	86137	Lieu de mémoire	1	patrimoine
47.0098072856	0.0990443124673	86137	Monument	16	patrimoine
47.0098072856	0.0990443124673	86137	Musée	1	vivant
46.1824696586	0.770449311399	86138	Bibliothèque	1	vivant
46.4377572057	0.114217790925	86139	Bibliothèque	1	vivant
46.4377572057	0.114217790925	86139	Monument	6	patrimoine
46.4057829015	0.730122613714	86140	Bibliothèque	1	vivant
46.4057829015	0.730122613714	86140	Lieu archéologique	1	patrimoine
46.4057829015	0.730122613714	86140	Monument	4	patrimoine
46.4057829015	0.730122613714	86140	Musée	1	vivant
46.3496002634	0.391444598255	86141	Bibliothèque	1	vivant
46.3496002634	0.391444598255	86141	Monument	2	patrimoine
46.6780011133	0.0958034977141	86142	Bibliothèque	1	vivant
46.6780011133	0.0958034977141	86142	Monument	1	patrimoine
46.4706088589	0.225624915429	86145	Bibliothèque	1	vivant
46.4706088589	0.225624915429	86145	Monument	3	patrimoine
46.9199511468	0.0501103603933	86149	Bibliothèque	1	vivant
46.9199511468	0.0501103603933	86149	Monument	1	patrimoine
46.9685118414	0.216139412097	86151	Monument	1	patrimoine
46.1644495651	0.516322833549	86152	Bibliothèque	1	vivant
46.1644495651	0.516322833549	86152	Monument	1	patrimoine
46.3999686416	0.663328917773	86153	Monument	2	patrimoine
46.7923270913	0.0843953214823	86154	Bibliothèque	1	vivant
46.7923270913	0.0843953214823	86154	Monument	2	patrimoine
46.5483807431	0.415961339413	86157	Bibliothèque	1	vivant
46.5483807431	0.415961339413	86157	Monument	2	patrimoine
46.6320253577	0.304897711078	86158	Bibliothèque	1	vivant
46.6320253577	0.304897711078	86158	Monument	2	patrimoine
46.1948553644	0.705514594963	86159	Bibliothèque	1	vivant
46.7891930308	0.198457182701	86160	Bibliothèque	1	vivant
46.7891930308	0.198457182701	86160	Espace protégé	1	patrimoine
46.7891930308	0.198457182701	86160	Monument	7	patrimoine
46.8774293684	0.00356289624888	86161	Bibliothèque	1	vivant
46.8774293684	0.00356289624888	86161	Monument	6	patrimoine
46.9382399083	0.47233536935	86162	Monument	1	patrimoine
46.6285498081	0.434064496857	86163	Bibliothèque	1	vivant
46.7316777375	0.617815304816	86164	Bibliothèque	1	vivant
46.7316777375	0.617815304816	86164	Monument	3	patrimoine
46.4263978846	0.895458347632	86165	Bibliothèque	1	vivant
46.4263978846	0.895458347632	86165	Cinéma	1	vivant
46.4263978846	0.895458347632	86165	Espace protégé	1	patrimoine
46.4263978846	0.895458347632	86165	Lieu archéologique	1	patrimoine
46.4263978846	0.895458347632	86165	Monument	10	patrimoine
46.4263978846	0.895458347632	86165	Musée	1	vivant
46.9128254124	0.193721339579	86167	Bibliothèque	1	vivant
46.9128254124	0.193721339579	86167	Monument	1	patrimoine
46.3242835115	0.807504561259	86170	Bibliothèque	1	vivant
46.276159957	0.691938825774	86171	Bibliothèque	1	vivant
46.9862436522	0.0369324238359	86173	Monument	4	patrimoine
46.7725487578	0.494183225778	86174	Bibliothèque	1	vivant
46.7725487578	0.494183225778	86174	Lieu archéologique	1	patrimoine
46.7725487578	0.494183225778	86174	Monument	4	patrimoine
46.6098862089	0.879990310678	86175	Bibliothèque	1	vivant
46.6098862089	0.879990310678	86175	Monument	1	patrimoine
46.6823102624	0.254645073675	86177	Bibliothèque	2	vivant
46.6823102624	0.254645073675	86177	Cinéma	1	vivant
46.6823102624	0.254645073675	86177	Monument	2	patrimoine
46.4856610471	0.464374544179	86178	Bibliothèque	1	vivant
46.5052879632	0.418002332762	86180	Bibliothèque	1	vivant
46.5052879632	0.418002332762	86180	Espace protégé	1	patrimoine
46.5052879632	0.418002332762	86180	Monument	3	patrimoine
46.8823632651	0.327354894566	86182	Monument	3	patrimoine
46.9649927352	0.622269662308	86183	Bibliothèque	1	vivant
46.9649927352	0.622269662308	86183	Lieu de mémoire	1	patrimoine
46.9649927352	0.622269662308	86183	Monument	4	patrimoine
46.7754878528	0.357821774595	86184	Bibliothèque	1	vivant
46.7754878528	0.357821774595	86184	Monument	1	patrimoine
46.8626653271	0.646321039276	86186	Bibliothèque	1	vivant
46.8626653271	0.646321039276	86186	Monument	1	patrimoine
46.5865795842	0.78017018726	86187	Monument	1	patrimoine
46.2097919073	0.479434214777	86189	Monument	1	patrimoine
46.3410990682	0.731125498359	86190	Monument	2	patrimoine
46.4740182126	0.815962349411	86191	Monument	1	patrimoine
46.3144693498	0.854061453997	86192	Bibliothèque	1	vivant
46.3144693498	0.854061453997	86192	Monument	4	patrimoine
46.7414633324	0.759420018765	86193	Bibliothèque	1	vivant
46.5839207726	0.359947653003	86194	Bibliothèque	11	vivant
46.5839207726	0.359947653003	86194	Centre d'art	1	vivant
46.5839207726	0.359947653003	86194	Centre de création artistique	1	vivant
46.5839207726	0.359947653003	86194	Cinéma	3	vivant
46.5839207726	0.359947653003	86194	Conservatoire	1	vivant
46.5839207726	0.359947653003	86194	Espace protégé	1	patrimoine
46.5839207726	0.359947653003	86194	Librairie	2	vivant
46.5839207726	0.359947653003	86194	Lieu archéologique	4	patrimoine
46.5839207726	0.359947653003	86194	Monument	87	patrimoine
46.5839207726	0.359947653003	86194	Musée	6	vivant
46.5839207726	0.359947653003	86194	Scène	3	vivant
46.5839207726	0.359947653003	86194	Service d'archives	4	patrimoine
46.5839207726	0.359947653003	86194	Établissement d'enseignement supérieur	2	Strange
46.9999667755	0.59772473181	86195	Bibliothèque	1	vivant
47.0188564261	0.278071701384	86197	Monument	1	patrimoine
46.5420045023	0.578924687595	86198	Monument	1	patrimoine
46.1182546564	0.567316828463	86200	Bibliothèque	1	vivant
46.1182546564	0.567316828463	86200	Monument	1	patrimoine
46.9289774841	0.253952307477	86201	Monument	3	patrimoine
46.6471428238	0.745621548258	86202	Monument	2	patrimoine
46.3123958137	0.636100980987	86203	Bibliothèque	1	vivant
46.3123958137	0.636100980987	86203	Monument	2	patrimoine
46.6055316956	0.218304769968	86204	Bibliothèque	1	vivant
46.6055316956	0.218304769968	86204	Monument	3	patrimoine
46.9989197523	-0.0327224982621	86205	Bibliothèque	1	vivant
46.7754623113	0.80240732874	86207	Cinéma	1	vivant
46.7754623113	0.80240732874	86207	Monument	4	patrimoine
46.4752381283	0.36777654204	86209	Bibliothèque	1	vivant
46.4752381283	0.36777654204	86209	Monument	4	patrimoine
47.1252100778	0.0517426061907	86210	Bibliothèque	1	vivant
47.1252100778	0.0517426061907	86210	Monument	1	patrimoine
46.2580654377	0.303101746455	86211	Bibliothèque	1	vivant
46.2580654377	0.303101746455	86211	Monument	1	patrimoine
46.4200390624	0.0268226076765	86213	Bibliothèque	1	vivant
46.4200390624	0.0268226076765	86213	Monument	2	patrimoine
46.5486469496	0.352443691442	86214	Bibliothèque	1	vivant
46.5486469496	0.352443691442	86214	Monument	3	patrimoine
46.9252807285	0.374730280796	86217	Monument	1	patrimoine
46.1135869026	0.285066310291	86220	Bibliothèque	1	vivant
46.1135869026	0.285066310291	86220	Monument	1	patrimoine
46.8280251017	0.360852837882	86221	Monument	2	patrimoine
46.6640015374	0.435326068865	86222	Bibliothèque	1	vivant
46.6640015374	0.435326068865	86222	Monument	2	patrimoine
46.5761645622	0.900631696992	86223	Monument	1	patrimoine
46.8978345049	0.419446005432	86224	Bibliothèque	1	vivant
46.8393708515	0.0880509960566	86225	Bibliothèque	2	vivant
46.8393708515	0.0880509960566	86225	Monument	1	patrimoine
46.5546778015	0.506618351155	86226	Bibliothèque	1	vivant
46.5546778015	0.506618351155	86226	Monument	1	patrimoine
46.968403494	-0.0199916630055	86227	Monument	3	patrimoine
47.0801410403	-0.038701548718	86229	Bibliothèque	1	vivant
47.0801410403	-0.038701548718	86229	Monument	4	patrimoine
46.4160960603	0.997218918187	86230	Lieu archéologique	1	patrimoine
46.4160960603	0.997218918187	86230	Monument	1	patrimoine
46.4919287811	0.630612249319	86233	Bibliothèque	1	vivant
46.4919287811	0.630612249319	86233	Monument	7	patrimoine
46.2123889925	0.556851383529	86234	Monument	2	patrimoine
46.3880713973	0.448947749507	86235	Bibliothèque	1	vivant
46.3880713973	0.448947749507	86235	Monument	2	patrimoine
46.6777213024	0.825185186332	86236	Monument	3	patrimoine
46.1597471009	0.258206658722	86237	Monument	2	patrimoine
46.934761065	0.68067530374	86241	Monument	1	patrimoine
46.2278846566	0.380138967799	86242	Bibliothèque	1	vivant
46.3558019823	0.0781018772297	86244	Bibliothèque	1	vivant
46.3558019823	0.0781018772297	86244	Monument	1	patrimoine
46.8023769572	0.645222775662	86245	Bibliothèque	3	vivant
46.8023769572	0.645222775662	86245	Monument	3	patrimoine
46.5832866024	0.840222181095	86246	Bibliothèque	1	vivant
46.5832866024	0.840222181095	86246	Espace protégé	1	patrimoine
46.5832866024	0.840222181095	86246	Monument	5	patrimoine
46.1437005991	0.231045225732	86247	Bibliothèque	1	vivant
46.3255332953	0.490583315025	86248	Bibliothèque	1	vivant
46.8901347476	0.231765971356	86249	Monument	1	patrimoine
47.1417376447	0.00673655616709	86250	Monument	1	patrimoine
47.0399718378	0.170367422545	86252	Monument	1	patrimoine
46.4960318018	-0.00840229241339	86253	Bibliothèque	1	vivant
46.4960318018	-0.00840229241339	86253	Lieu archéologique	3	patrimoine
46.4960318018	-0.00840229241339	86253	Monument	7	patrimoine
46.3667330907	0.865861579177	86254	Bibliothèque	1	vivant
46.3667330907	0.865861579177	86254	Monument	2	patrimoine
46.1709124872	0.330245588195	86255	Bibliothèque	1	vivant
46.5289656905	0.477909234429	86256	Bibliothèque	1	vivant
46.8700526474	0.290887370241	86257	Monument	1	patrimoine
46.8070996218	0.410520780394	86258	Bibliothèque	1	vivant
46.8070996218	0.410520780394	86258	Monument	6	patrimoine
46.9268926391	0.316255199259	86260	Monument	1	patrimoine
46.5739320338	0.46197050544	86261	Bibliothèque	1	vivant
46.5739320338	0.46197050544	86261	Monument	2	patrimoine
46.4209799569	0.786727577235	86262	Monument	1	patrimoine
46.5117860933	0.35738527373	86263	Bibliothèque	1	vivant
46.2767515848	0.374035555116	86264	Bibliothèque	1	vivant
46.2767515848	0.374035555116	86264	Monument	2	patrimoine
46.8680162271	0.37661262737	86265	Monument	1	patrimoine
46.078667272	0.375623854305	86266	Monument	2	patrimoine
46.514441058	0.554671027183	86268	Bibliothèque	1	vivant
46.514441058	0.554671027183	86268	Monument	1	patrimoine
47.0351786527	-0.0534363312967	86269	Monument	1	patrimoine
46.4381388377	1.12576757467	86270	Monument	1	patrimoine
46.7777377985	0.268042481696	86271	Bibliothèque	1	vivant
46.7777377985	0.268042481696	86271	Monument	1	patrimoine
46.8408988705	0.455456315657	86272	Bibliothèque	1	vivant
46.8408988705	0.455456315657	86272	Monument	2	patrimoine
46.4540599175	1.05894947542	86273	Cinéma	1	vivant
47.0614723678	0.0102809057425	86274	Bibliothèque	1	vivant
47.0614723678	0.0102809057425	86274	Monument	5	patrimoine
46.8867943192	0.494483523463	86275	Bibliothèque	1	vivant
46.8867943192	0.494483523463	86275	Monument	2	patrimoine
46.2806798185	0.544510234533	86276	Bibliothèque	1	vivant
46.2806798185	0.544510234533	86276	Monument	2	patrimoine
46.9093051898	0.560295416492	86279	Bibliothèque	1	vivant
